run_id,model_name,accuracy,precision,recall,f1_score,roc_auc
95fb272cb60641bd8c8f0f809d57e73b,Random Forest,0.7601135557132718,0.5335820895522388,0.7647058823529411,0.6285714285714286,0.8433645922136971
252266dc4759446c84f3330c4d3fb29b,Gradient Boosting,0.8062455642299503,0.6735395189003437,0.5240641711229946,0.5894736842105263,0.8433620088351547
c648ae74decd420ebb9e83d9621751d8,Logistic Regression,0.7381121362668559,0.504302925989673,0.7834224598930482,0.6136125654450262,0.8412978893797307
